"huc12","areasqkm"
"040201010205",127.905208459
"040601060406",108.667079581
"040103020105",40.7987874655
"040601060204",120.198503219
"040202030101",79.4682633554
"040201050102",96.5339209399
"040601060301",86.441053942
"040500030805",47.3199891003
"041000040603",63.3032506479
"041000040604",51.2184369949
"041000040606",46.4250763978
"041000040605",39.5651163806
"041000030806",53.1679363739
"040500011707",48.4921622162
"040500011702",57.7738371718
"040500011803",61.371902895
"040400010501",47.3856564905
"040500011704",55.0910606448
"040400010502",68.0782211289
"040500011605",92.7276441597
"041000030701",52.8540644895
"040400010504",55.6287872575
"040500011706",48.1526132226
"040500011504",51.7649055329
"040500011804",57.4483966121
"040400010301",42.681518473
"040500011507",74.8468233721
"040400010302",51.7265890279
"040500011505",44.7395795523
"040500011802",81.7121508818
"040500011708",76.9495406734
"040400010503",55.0187553363
"040500011805",73.7214996617
"040400010506",41.0398147276
"040400010507",44.8461824448
"040400010505",50.5591734501
"040500011501",50.1753385574
"040500011709",47.5447011219
"040500011502",53.8844680069
"040500011506",105.455986175
"040500011004",47.7522146088
"040500012102",61.9045444636
"040400010508",49.1654430122
"040500011801",52.7045431922
"040500011503",40.9932436518
"040500011902",57.2776585211
"040400010303",106.143576282
"040500011008",53.6549676788
"040500011005",44.5878672083
"040500011202",48.1056501448
"040500012103",42.2446344037
"040500012101",52.5148325209
"040500011403",75.2215356116
"040400010208",13.4940909555
"040500012001",42.2254012835
"040400010201",55.2617799791
"040500010808",55.3428573502
"040500012601",67.5722430751
"040500012209",73.7510723035
"040500012201",94.7474804236
"040400010203",65.2948308679
"040500010702",94.621507959
"040500010703",52.0829579113
"040500010809",85.6118955271
"040400020503",38.5068216637
"040500011304",93.5418160748
"040500011302",50.8095161929
"040400010207",57.3927561841
"040500010704",71.6768408448
"040500012308",82.2242604356
"040500011303",81.0812255574
"040500010706",47.3153739232
"040400010202",76.1715177087
"040500012602",95.6554845473
"040500012603",63.9410867779
"040500010707",56.2801887883
"040500012306",89.3636528594
"040500011402",133.112329949
"040500010404",67.9171913736
"040500011301",65.1177036556
"040500011401",96.690342268
"040500010705",74.1184201676
"040500012307",81.7930422291
"040500010904",82.8680930876
"040500010402",81.4807085707
"040500010405",59.1296531543
"040500012604",72.8443910728
"040500010903",45.2508500207
"040500010406",67.0736330832
"040500012304",134.233861012
"040500010606",78.4696644713
"040500012606",48.2932711058
"040500010603",108.219175564
"040500010110",54.2329209746
"040400020502",28.7933984659
"040900050403",50.7201271522
"040500030604",64.5182579031
"040500030408",55.6412651144
"040900050308",60.0783766666
"040900040303",91.67383159
"040500030401",43.7531077646
"040500012406",98.5704205917
"040500040102",102.063014328
"040500030402",58.2746370443
"040900050202",50.2939517884
"040500020103",41.4388332722
"040500030509",61.778458358
"040900040302",96.5662600286
"040500030411",69.9767126127
"040500030407",63.8732478608
"040900050402",75.1397410779
"040500040302",87.8330733991
"040500030606",104.753681673
"040500030405",54.2956541058
"040500040207",64.2635118453
"040500020207",62.6963048423
"040500012403",69.6642624139
"040900050204",160.372815024
"040500012404",79.8117714694
"040500030503",63.8077352082
"040900040301",43.8105789975
"040900040204",55.2833360174
"040500040206",42.4948612879
"040900050203",103.21492029
"040500030508",79.2353918806
"040500030312",49.5677956344
"040500020208",110.836681611
"040900050401",79.0441168964
"040500040303",54.9275790117
"040500030901",54.7856871186
"040500020209",78.3380091401
"040500040204",52.8144054944
"040900050309",107.640477759
"040500020102",73.8899212942
"040900040202",64.6021799666
"040500030403",93.6337474495
"040500030601",47.4194802617
"040500030304",85.6611284667
"040500020206",43.0000682125
"040500040202",69.810234972
"040500030309",43.4330458767
"040900050302",55.5767280379
"040500030502",50.5510265771
"040500020211",12.5897976453
"040500020210",49.6486211122
"040500040305",76.97207677
"040900040201",66.7848377444
"040500030506",48.4847921168
"040500030308",48.3616261915
"040900040406",51.5392801364
"040500030903",86.1679928869
"040900050301",78.8885018628
"040500030504",42.2397344528
"040900040101",56.7286963372
"040500030902",94.8175012621
"040500040306",62.2329954978
"040900050109",47.9878989775
"040500020203",76.8954976008
"040500030305",43.2245020671
"040500030507",97.1686073328
"040500030301",70.2509517006
"040500020205",96.3440237167
"040500030311",73.2503205342
"040500030303",46.6575799391
"040900040407",161.369027093
"040900040102",51.1346011791
"040500040209",136.235133108
"040900050110",66.9138998295
"040500060208",55.6543885213
"040802040105",111.541788094
"040900010204",53.4060025806
"040500060503",52.4612636088
"040500060204",57.5995181075
"040802040502",51.3925392713
"040500060704",90.6009636657
"040500060207",82.2064329039
"040500060702",55.710009553
"040500050202",90.9815667318
"040500050504",75.8166950994
"040802030208",99.7226238672
"040500060304",75.4303091613
"040802040403",73.5665155004
"040802040507",97.2031872324
"040500060605",83.8295453963
"040500060407",67.9547564665
"040801040207",87.0162683601
"040601011009",31.9081730839
"040500060711",65.8506921278
"040802040409",137.311936231
"040802040106",48.4761500051
"040900010203",70.6584129108
"040900010205",60.1529992328
"040500060205",55.3128997112
"040900010208",72.397048191
"040802040504",49.0223080484
"040500050306",140.955350995
"040900010209",81.8003705417
"040802040503",98.6456861398
"040500060404",44.0873423829
"040500050204",119.477886984
"040500060408",123.651774747
"040500060604",49.8407174093
"040500050208",97.6455511977
"040500060603",68.4920387502
"040500060710",65.2711128199
"040900010211",63.3555702723
"040802040508",82.7202770926
"040900010201",66.3121508392
"040500060201",122.022272307
"040802040401",58.9404417744
"040601011009",2.96239724907
"040802030303",63.282479083
"040802040202",99.9604772254
"040500050304",44.7689064479
"040500050207",82.4023784367
"040500060303",75.2627610274
"040900010105",60.8415593946
"040802030304",98.2051212145
"040802040407",97.3574132538
"040500060206",84.1368745841
"040500050206",58.988202572
"040801040206",68.5585488163
"040500060405",68.4262472879
"040601011011",115.232756562
"040802030302",45.3076669905
"040802040208",71.0160612558
"040500060108",69.1405158004
"040500060406",74.6651214618
"040802030209",81.1836788159
"040802040510",89.7985187297
"040500050203",124.678000406
"040500060601",92.489103391
"040900010202",64.4670986252
"040802040201",84.5949482463
"040500060203",51.105579054
"040802040509",55.4393050164
"040802040207",56.3931968822
"040802030306",49.419133046
"040802040511",74.4339033527
"040802040204",46.6914492662
"040900010106",58.1866929307
"040802030305",52.6349294293
"040500060109",51.948339943
"040802030310",68.5214480978
"040802030312",70.1693591907
"040500050205",77.319747963
"040500050305",75.6021921037
"040500060403",77.0450383771
"040601011010",78.6923930113
"040500050301",83.8434967703
"040802040512",53.6322062015
"040802050101",79.8192110755
"040900010108",47.0643228962
"040802030301",76.0439119416
"040601021002",125.626537235
"040802050304",86.8521456818
"040500060202",89.6064546933
"040802050302",103.078285981
"040500050303",66.3118959082
"040802040206",79.1370231696
"040500060402",86.1187200986
"040900010107",61.2051105968
"040802030401",123.227086276
"040802040513",65.1642106599
"040900010114",80.4606285357
"040601011009",31.8059506773
"040500060602",119.677607742
"040500060107",66.121581537
"040601021004",129.412725502
"040900010110",119.953397646
"040802030309",93.0710223278
"040802040203",80.1052998758
"040802030409",103.114764834
"040802040205",78.0983082592
"040802050301",79.9714264349
"040802050305",64.3395290501
"040802030313",99.3209950563
"040500060106",129.576215285
"040500060105",63.5844604651
"040802050303",82.7800989447
"040601011009",1.37881433784
"040802030311",56.8221509148
"040802020309",87.8743750869
"040802050306",62.5962311938
"040500050302",96.8992109462
"040802030307",54.666756815
"040601011008",56.4592414859
"040601021003",80.6933957982
"040802050102",127.59297329
"040601020806",62.5556636341
"040802030410",100.435769132
"040802020312",64.5506677927
"040500060104",109.853522117
"040802030408",82.6162520663
"040900010109",62.561952357
"040900010111",73.746310577
"040802050103",45.12404918
"040601020906",111.86180792
"040802020308",97.6888467779
"040802030308",70.0004022423
"040500060401",136.443706396
"040601020904",89.122342028
"040802020310",51.0225273599
"040601020809",104.232606296
"040900010113",88.4801482736
"040801040205",139.542877996
"040802020401",52.2164417486
"040802050209",146.002229345
"040802020304",60.1737129752
"040802030407",88.5879239739
"040601010903",22.8794775589
"040802060102",88.0910562744
"040601021001",147.842462887
"040900010112",41.0706760649
"040802060101",106.980449821
"040601020805",115.849754574
"040500060102",69.0907439732
"040802020311",40.2519628736
"040500060103",112.92361379
"040802020307",59.5487840466
"040802030404",69.5682584131
"040801040204",57.8023522915
"040601010904",157.991511072
"040802030405",55.1934861913
"040802050206",154.505940464
"040601020901",50.0426845557
"040802050208",117.544403875
"040802030403",56.0270504937
"040802020506",47.6085701102
"040900010103",75.1846709486
"040802020402",48.5059464928
"040801040203",47.4572117659
"040601020804",92.3968969286
"040802020403",105.385545791
"040802030406",42.6100282673
"040801020104",73.4228160293
"040802010304",136.452829607
"040601010504",93.9761287054
"040601010303",141.480467856
"040601010406",133.278721091
"040801020201",133.481400379
"040801030403",74.8925742655
"040601020606",112.441629252
"040801020105",77.7132554171
"040601011002",11.8169546294
"040802010309",79.4270608686
"040601020607",75.4132679325
"040802010305",97.0586971885
"040601010509",81.6195970449
"040802010308",72.6636990969
"040601010508",88.3831543689
"040601010502",73.120614728
"040801030204",159.364453168
"040801020104",22.4300674984
"040601011002",1.34847572452
"040601020505",127.705311433
"040802010307",65.5646670028
"040601010505",85.9582585408
"040601020507",128.366204627
"040601020603",55.8516514358
"040601010507",48.3186852883
"040801030303",135.602121719
"040802010301",109.927237314
"040801030304",143.0974337
"040801020104",4.85594947901
"040601020605",103.16062394
"040801030404",21.0411729086
"040801020102",110.185542154
"040802010404",73.5663352726
"040601010506",131.124875013
"040601010203",49.4544297305
"040601020604",65.7962278801
"040801020101",43.6835553222
"040802010204",66.4264973836
"040601011002",5.71557103714
"040601010501",88.7722998975
"040601010202",70.8086155519
"040601010503",144.576018721
"040801040104",98.1170075304
"040801040103",68.1167839653
"040801030407",61.0100615511
"040801030408",6.09318670628
"040601020602",67.1449009194
"040601020506",116.638965831
"040801030404",23.6837938092
"040801030405",55.5935533749
"040801030406",40.5840654655
"040601030602",79.8643006958
"040801010502",55.5613195714
"040801020103",85.9408852711
"040802010306",130.932162071
"040801030408",35.9280326446
"040801010411",49.0491491703
"040802010203",89.8394940374
"040802010406",133.47891471
"040802010403",111.301072437
"040601020501",81.8705519956
"040601010201",142.708885443
"040601030404",108.513409159
"040601010104",134.456868609
"040601020405",105.614633709
"040601020503",96.9274753741
"040802010402",89.5282728167
"040801010412",77.0118133121
"040802010405",129.989058382
"040601010101",153.516664094
"040601020504",138.862873113
"040801010503",51.3683292433
"040601020403",36.0260802083
"040601030604",144.370017175
"040601020502",152.714269889
"040601011002",40.3836416478
"040802010201",135.576385529
"040801010501",101.590086379
"040601010103",56.7761161129
"040801010409",67.5334515197
"040601030402",157.989111877
"040601030601",96.7508923776
"040801010307",100.459641883
"040801010306",50.7165883619
"040601010102",116.459094027
"040601030403",58.3302582142
"040802010104",44.0624679198
"040601030603",72.0357248201
"040601011001",48.4873568473
"040601020309",73.9184136653
"040802010202",78.9490765127
"040601030605",85.2677125843
"040802010401",85.1330401833
"040601020308",120.468798616
"040601030406",81.4943162548
"040601020404",138.369185726
"040801010408",56.2541706345
"040601030606",67.9980986661
"040601020406",152.678681714
"040601030405",130.163516975
"040601020310",56.7164469361
"040601011002",26.5710002426
"040601030401",159.857677848
"040802010102",146.689756239
"040801010504",18.9435182708
"040601020307",43.8179135497
"040801010304",121.014440568
"040801010305",121.697310418
"040802010103",139.799508589
"040601030309",77.4295898275
"040801010410",142.137717791
"040601030704",53.3428221951
"040601020401",129.618875802
"040601030702",139.345553578
"040802010101",151.964365763
"040601020208",59.2594449364
"040601020102",109.80287202
"040801010303",45.2559326502
"040801010104",67.327836761
"040601020402",88.6033145806
"040601030705",83.6359645392
"040601020301",47.2823331558
"040801010406",69.2899261582
